time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2021-11-19 13:57:13.032543,24.86,102018.38,29.22,-57.57,-0.90,-3.71,9.08,0.04,-0.15,-0.04,93,116,78,72,252
2021-11-19 13:57:13.512844,24.87,102018.43,29.19,-57.57,-0.88,-3.70,9.09,0.04,-0.15,-0.03,99,116,78,72,252
2021-11-19 13:57:13.993234,24.87,102016.72,29.23,-57.43,-0.89,-3.70,9.07,0.04,-0.15,-0.03,109,117,79,72,253
2021-11-19 13:57:14.472895,24.87,102016.66,29.17,-57.65,-0.92,-3.72,9.09,0.04,-0.15,-0.03,117,116,78,72,253
2021-11-19 13:57:14.952596,24.87,102019.95,29.18,-57.70,-0.89,-3.72,9.08,0.04,-0.15,-0.03,102,117,78,72,253
2021-11-19 13:57:15.432940,24.87,102017.97,29.21,-57.54,-0.90,-3.72,9.08,0.04,-0.16,-0.03,95,117,78,72,253
2021-11-19 13:57:15.912156,24.88,102019.67,29.26,-57.68,-0.88,-3.71,9.08,0.04,-0.15,-0.03,111,117,79,72,254
2021-11-19 13:57:16.393092,24.87,102017.14,29.20,-57.47,-0.87,-3.71,9.08,0.04,-0.15,-0.03,101,116,78,72,253
2021-11-19 13:57:16.873076,24.87,102014.59,29.23,-57.26,-0.84,-3.68,9.07,0.04,-0.15,-0.03,105,117,79,72,253
2021-11-19 13:57:17.352774,24.87,102017.22,29.15,-57.47,-0.89,-3.71,9.08,0.04,-0.15,-0.03,86,117,78,72,253
2021-11-19 13:57:17.832378,24.88,102018.39,29.20,-57.57,-0.91,-3.71,9.10,0.04,-0.16,-0.04,104,117,79,72,253
2021-11-19 13:57:18.312901,24.88,102019.27,29.18,-57.64,-0.88,-3.72,9.09,0.04,-0.15,-0.03,105,116,78,72,253
2021-11-19 13:57:18.792928,24.88,102015.18,29.15,-57.30,-0.86,-3.70,9.10,0.04,-0.15,-0.03,87,117,78,72,253
2021-11-19 13:57:19.272337,24.88,102019.91,29.17,-57.70,-0.86,-3.71,9.07,0.04,-0.15,-0.03,116,116,78,72,252
2021-11-19 13:57:19.752834,24.88,102019.59,29.20,-57.67,-0.86,-3.69,9.09,0.04,-0.15,-0.03,120,117,79,72,253
2021-11-19 13:57:20.232845,24.88,102018.24,29.15,-57.56,-0.89,-3.67,9.11,0.04,-0.15,-0.03,130,117,79,72,253
2021-11-19 13:57:20.712888,24.88,102015.09,29.17,-57.30,-0.88,-3.70,9.09,0.04,-0.15,-0.03,116,116,78,72,253
2021-11-19 13:57:21.192712,24.88,102020.01,29.12,-57.70,-0.90,-3.69,9.08,0.04,-0.15,-0.03,109,117,78,72,253
2021-11-19 13:57:21.672131,24.88,102016.74,29.15,-57.43,-0.89,-3.67,9.08,0.04,-0.15,-0.03,83,117,78,72,253
2021-11-19 13:57:22.152679,24.89,102016.33,29.14,-57.40,-0.88,-3.69,9.09,0.04,-0.15,-0.03,101,117,78,72,253
2021-11-19 13:57:22.632858,24.88,102016.48,29.10,-57.41,-0.89,-3.68,9.14,0.04,-0.15,-0.03,191,116,78,72,252
2021-11-19 13:57:23.112312,24.88,102015.84,29.11,-57.29,-0.88,-3.69,9.09,0.04,-0.15,-0.03,146,117,78,72,253
2021-11-19 13:57:23.592921,24.89,102016.33,29.15,-57.40,-0.88,-3.70,9.09,0.04,-0.15,-0.03,159,117,79,72,253
2021-11-19 13:57:24.072238,24.88,102013.69,29.14,-57.18,-0.88,-3.70,9.11,0.04,-0.15,-0.03,186,117,78,72,253
2021-11-19 13:57:24.552226,24.89,102015.53,29.11,-57.33,-0.88,-3.71,9.08,0.04,-0.15,-0.03,113,117,78,72,253
2021-11-19 13:57:25.032309,24.88,102019.47,29.14,-57.66,-0.92,-3.70,9.11,0.04,-0.15,-0.03,127,117,79,72,253
2021-11-19 13:57:25.512271,24.89,102021.36,29.17,-57.82,-0.88,-3.70,9.09,0.04,-0.15,-0.03,107,117,78,72,253
2021-11-19 13:57:25.992352,24.89,102019.34,29.11,-57.65,-0.91,-3.71,9.08,0.04,-0.15,-0.03,90,117,78,72,253
2021-11-19 13:57:26.472762,24.90,102018.48,29.15,-57.58,-0.88,-3.68,9.08,0.04,-0.15,-0.03,136,117,78,72,253
2021-11-19 13:57:26.952565,24.90,102017.36,29.12,-57.49,-0.88,-3.71,9.08,0.04,-0.15,-0.04,103,116,78,72,252
2021-11-19 13:57:27.432821,24.90,102015.44,29.15,-57.33,-0.89,-3.69,9.05,0.04,-0.15,-0.03,119,117,78,72,253
2021-11-19 13:57:27.912693,24.89,102018.86,29.11,-57.61,-0.88,-3.69,9.09,0.04,-0.15,-0.03,111,117,78,72,253
2021-11-19 13:57:28.392864,24.90,102019.61,29.14,-57.67,-0.87,-3.70,9.09,0.04,-0.15,-0.03,108,116,78,72,252
2021-11-19 13:57:28.872353,24.90,102016.39,29.12,-57.40,-0.90,-3.65,9.09,0.04,-0.15,-0.03,116,117,78,72,253
2021-11-19 13:57:29.352623,24.90,102019.62,29.18,-57.67,-0.89,-3.70,9.09,0.04,-0.15,-0.03,122,116,78,72,252
2021-11-19 13:57:29.832622,24.90,102016.34,29.14,-57.40,-0.85,-3.70,9.08,0.04,-0.15,-0.04,304,117,78,72,253
2021-11-19 13:57:30.312829,24.90,102017.62,29.15,-57.51,-0.89,-3.70,9.10,0.04,-0.15,-0.03,148,116,78,72,253
2021-11-19 13:57:30.792467,24.91,102017.91,29.12,-57.53,-0.89,-3.65,9.10,0.04,-0.15,-0.03,186,117,78,72,253
2021-11-19 13:57:31.272843,24.90,102017.48,29.12,-57.49,-0.90,-3.72,9.10,0.04,-0.15,-0.04,131,116,78,72,253
2021-11-19 13:57:31.752509,24.90,102018.77,29.17,-57.60,-0.88,-3.70,9.10,0.04,-0.15,-0.03,117,116,78,72,253
2021-11-19 13:57:32.231994,24.91,102015.81,29.12,-57.36,-0.84,-3.69,9.13,0.04,-0.15,-0.03,156,117,78,72,253
2021-11-19 13:57:32.711995,24.91,102021.05,29.17,-57.79,-0.88,-3.68,9.09,0.04,-0.15,-0.03,137,117,78,72,253
2021-11-19 13:57:33.192197,24.91,102018.48,29.12,-57.58,-0.90,-3.69,9.10,0.04,-0.15,-0.04,119,117,78,72,253
2021-11-19 13:57:33.672199,24.91,102020.09,29.15,-57.71,-0.89,-3.54,9.09,0.04,-0.15,-0.03,155,117,78,72,253
2021-11-19 13:57:34.152553,24.91,102018.50,29.13,-57.58,-0.89,-3.69,9.08,0.04,-0.15,-0.03,190,116,78,72,253
2021-11-19 13:57:34.632603,24.91,102018.56,29.21,-57.58,-0.89,-3.71,9.10,0.04,-0.15,-0.04,125,116,78,72,253
2021-11-19 13:57:35.112615,24.91,102017.70,29.14,-57.51,-0.88,-3.70,9.09,0.04,-0.15,-0.03,196,117,78,72,253
2021-11-19 13:57:35.592602,24.91,102017.06,29.20,-57.46,-0.87,-3.70,9.10,0.04,-0.15,-0.03,199,116,78,72,252
2021-11-19 13:57:36.072615,24.91,102015.78,29.12,-57.35,-0.85,-3.65,9.12,0.04,-0.15,-0.03,130,116,78,72,253
2021-11-19 13:57:36.552617,24.91,102015.30,29.08,-57.31,-0.88,-3.69,9.09,0.04,-0.15,-0.03,204,116,78,72,252
2021-11-19 13:57:37.033122,24.92,102013.47,29.12,-57.16,-0.89,-3.67,9.07,0.04,-0.15,-0.03,135,116,78,72,252
2021-11-19 13:57:37.512511,24.92,102015.80,29.10,-57.35,-0.89,-3.69,9.08,0.04,-0.15,-0.03,208,116,78,72,252
2021-11-19 13:57:37.992573,24.92,102014.98,29.05,-57.29,-0.87,-3.69,9.08,0.04,-0.15,-0.03,203,117,78,72,253
2021-11-19 13:57:38.472551,24.92,102014.83,29.05,-57.27,-0.88,-3.69,9.05,0.04,-0.15,-0.04,158,117,78,72,253
2021-11-19 13:57:38.952374,24.92,102013.81,29.08,-57.19,-0.88,-3.69,9.08,0.04,-0.15,-0.03,137,117,78,72,253
2021-11-19 13:57:39.431831,24.92,102015.36,29.08,-57.32,-0.87,-3.65,9.07,0.04,-0.15,-0.03,149,116,78,72,252
2021-11-19 13:57:39.911832,24.92,102017.18,29.04,-57.47,-0.88,-3.69,9.09,0.04,-0.15,-0.04,126,116,78,72,252
2021-11-19 13:57:40.392237,24.92,102015.40,29.07,-57.32,-0.89,-3.68,9.08,0.04,-0.15,-0.03,116,116,78,72,252
2021-11-19 13:57:40.872699,24.92,102016.38,29.05,-57.40,-0.83,-3.66,9.08,0.04,-0.15,-0.03,257,117,78,72,253
2021-11-19 13:57:41.351763,24.92,102016.38,29.10,-57.40,-0.88,-3.68,9.11,0.04,-0.15,-0.03,394,116,78,72,252
2021-11-19 13:57:41.832738,24.92,102014.94,29.05,-57.28,-0.90,-3.68,9.09,0.04,-0.15,-0.04,225,116,78,72,252
2021-11-19 13:57:42.312141,24.92,102018.69,29.07,-57.59,-0.89,-3.69,9.09,0.04,-0.15,-0.03,598,116,78,71,251
2021-11-19 13:57:42.792175,24.92,102015.47,29.04,-57.33,-0.86,-3.69,9.09,0.04,-0.15,-0.03,412,116,78,71,251
2021-11-19 13:57:43.272019,24.92,102017.08,29.05,-57.46,-0.88,-3.68,9.12,0.04,-0.15,-0.03,240,116,78,72,252
2021-11-19 13:57:43.752022,24.92,102016.75,29.07,-57.43,-0.88,-3.69,9.08,0.04,-0.15,-0.03,279,116,78,71,251
2021-11-19 13:57:44.232679,24.92,102016.75,29.10,-57.43,-0.83,-3.68,9.10,0.04,-0.15,-0.04,192,116,78,72,252
2021-11-19 13:57:44.712143,24.92,102013.17,29.04,-57.14,-0.88,-3.68,9.09,0.04,-0.15,-0.03,126,116,78,72,252
2021-11-19 13:57:45.192651,24.92,102016.96,29.04,-57.45,-0.88,-3.67,9.11,0.04,-0.15,-0.03,197,116,78,71,251
2021-11-19 13:57:45.672461,24.92,102013.91,29.04,-57.20,-0.85,-3.67,9.10,0.04,-0.15,-0.03,290,116,78,71,251
2021-11-19 13:57:46.152406,24.92,102013.43,29.02,-57.16,-0.88,-3.69,9.10,0.04,-0.15,-0.04,194,115,78,71,250
